Population Size,Num Generations,Crossover Rate,Differential Weight,Sequence Length,Init Sol Type,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
20,6,0.45,0.8,4,normal_distro,0.8964779376983643,0.9635468125343323,0.919258713722229,0.8964779376983643,0.9104385375976562,0.9804621934890747,0.9714049100875854
5,13,0.225,0.4,16,normal_distro,0.8962345123291016,0.9437505602836609,0.9206957817077637,0.9955369830131531,0.9767115116119385,0.9760453701019287,0.8962345123291016
10,13,0.45,1.6,256,uniform_distro,0.8962149620056152,0.8962149620056152,0.9576361179351807,0.9443543553352356,0.9201914668083191,0.9765396118164062,0.9766795635223389
5,25,0.9,1.6,64,uniform_distro,0.8959298133850098,0.984826922416687,0.9312808513641357,0.953778862953186,0.9421985149383545,0.9960741996765137,0.8959298133850098
20,6,0.9,0.4,32,normal_distro,0.8958539962768555,0.9085618853569031,0.9486503005027771,0.9275220036506653,0.8958539962768555,0.9695245623588562,0.9420987963676453
10,13,0.45,0.4,32,uniform_distro,0.8955845236778259,0.9669831991195679,0.9845672249794006,0.8955845236778259,0.9896007776260376,0.944243311882019,0.9951101541519165
20,13,0.9,0.8,128,uniform_distro,0.8955836296081543,0.9740389585494995,0.8955836296081543,0.9009002447128296,0.9515066146850586,0.9906572103500366,0.9647936820983887
10,25,0.45,1.6,256,uniform_distro,0.8947334289550781,0.9174437522888184,0.8947334289550781,0.9684697985649109,0.9462206959724426,0.9835015535354614,0.9319669008255005
5,25,0.9,1.6,128,normal_distro,0.8944810628890991,0.9517558813095093,0.8944810628890991,0.9769527316093445,0.9507395625114441,0.9745891690254211,0.9134649038314819
20,6,0.9,0.8,64,normal_distro,0.894195556640625,0.9837949275970459,0.8966962099075317,0.915485680103302,0.894195556640625,0.9279726147651672,0.9395277500152588
20,13,0.225,1.6,64,normal_distro,0.8941690921783447,0.9769803285598755,0.9574198722839355,0.9238591194152832,0.9623947143554688,0.9357001781463623,0.8941690921783447
10,13,0.225,1.6,64,uniform_distro,0.8941388726234436,0.9775377511978149,0.9426096081733704,0.9593266248703003,0.978765070438385,0.9391225576400757,0.8941388726234436
10,25,0.9,1.6,128,uniform_distro,0.8940423727035522,0.9055941104888916,0.9747788906097412,0.9685952663421631,0.9807646870613098,0.8940423727035522,0.948088526725769
20,13,0.225,1.6,256,uniform_distro,0.8939788341522217,0.8979499340057373,0.8939788341522217,0.9418445229530334,0.9777312874794006,0.9561319351196289,0.9646284580230713
10,25,0.45,1.6,512,uniform_distro,0.8937233686447144,0.8937233686447144,0.9103477597236633,0.8944141864776611,0.9252887964248657,0.8943902254104614,0.9475711584091187
5,25,0.9,1.6,512,normal_distro,0.8933176398277283,0.9471350908279419,0.9236840009689331,0.9559013843536377,0.9548051357269287,0.8933176398277283,0.936360776424408
10,25,0.45,0.8,32,uniform_distro,0.8933084607124329,0.9579141139984131,0.8933084607124329,0.9163644313812256,0.9342670440673828,0.9921534061431885,0.9917609095573425
20,6,0.9,0.8,4,uniform_distro,0.8931032419204712,0.9543800354003906,0.9571478366851807,0.9312074184417725,0.8931032419204712,0.953092098236084,0.9899314045906067
10,25,0.225,0.8,4,normal_distro,0.8930457830429077,0.9710437655448914,0.9008729457855225,0.9352242946624756,0.9214749932289124,0.8930457830429077,0.9884531497955322
5,13,0.45,0.8,64,normal_distro,0.892989456653595,0.9440972208976746,0.892989456653595,0.9698969125747681,0.9030880928039551,0.9569066762924194,0.98274165391922
10,13,0.9,1.6,64,normal_distro,0.8928691148757935,0.8928691148757935,0.951083779335022,0.9363161325454712,0.9907190799713135,0.9761521220207214,0.9757283926010132
20,6,0.225,0.4,32,uniform_distro,0.8928444385528564,0.9449495673179626,0.8928444385528564,0.9940674304962158,0.9806085824966431,0.9938373565673828,0.9636539220809937
5,25,0.9,0.8,8,normal_distro,0.8928340077400208,0.9482100009918213,0.9708806872367859,0.8996956944465637,0.9156703948974609,0.8928340077400208,0.9475677013397217
20,13,0.9,0.4,4,normal_distro,0.8928273320198059,0.9902149438858032,0.9744099974632263,0.9954812526702881,0.8928273320198059,0.9568244218826294,0.9660855531692505
20,13,0.225,1.6,128,uniform_distro,0.8922765254974365,0.8922765254974365,0.977410614490509,0.9510980844497681,0.9296250939369202,0.9712508916854858,0.9898381233215332
20,6,0.9,0.4,8,uniform_distro,0.8918380737304688,0.9374588131904602,0.8918380737304688,0.895730197429657,0.9950544834136963,0.9941679239273071,0.9727249145507812
20,6,0.225,0.8,32,uniform_distro,0.8917022943496704,0.9804466366767883,0.9434260129928589,0.9868090748786926,0.9527231454849243,0.8917022943496704,0.9842906594276428
5,25,0.45,0.8,512,uniform_distro,0.8913783431053162,0.9089937210083008,0.8913783431053162,0.9176315665245056,0.9242115020751953,0.9085012078285217,0.9521986246109009
10,25,0.9,0.8,4,uniform_distro,0.8913223743438721,0.9604543447494507,0.9612191915512085,0.8913223743438721,0.9500370025634766,0.9296229481697083,0.9830326437950134
20,6,0.9,1.6,128,normal_distro,0.8911736011505127,0.9727362394332886,0.9539628624916077,0.8911736011505127,0.9793232083320618,0.9832307696342468,0.9551301002502441
10,6,0.9,1.6,4,normal_distro,0.8909608721733093,0.9215894937515259,0.9222200512886047,0.9673174619674683,0.8909608721733093,0.990378737449646,0.9535605311393738
20,6,0.45,1.6,4,normal_distro,0.8908063173294067,0.9939872026443481,0.9668511152267456,0.9781692028045654,0.8908063173294067,0.9852085709571838,0.9213724136352539
10,25,0.9,1.6,8,uniform_distro,0.8908059597015381,0.9618732333183289,0.9953243732452393,0.9710061550140381,0.9329002499580383,0.8908059597015381,0.9819991588592529
20,13,0.45,1.6,128,uniform_distro,0.8907929062843323,0.9658465385437012,0.9804072380065918,0.9697113037109375,0.9801579713821411,0.8907929062843323,0.9663475751876831
5,25,0.45,1.6,8,uniform_distro,0.8905009031295776,0.9377996921539307,0.8905009031295776,0.9707841277122498,0.8916623592376709,0.9943208694458008,0.9134882688522339
20,13,0.45,0.8,16,normal_distro,0.8904009461402893,0.9629372358322144,0.9255717396736145,0.8904009461402893,0.9610475897789001,0.9804962277412415,0.9728626012802124
20,6,0.45,0.4,16,uniform_distro,0.8903050422668457,0.9868048429489136,0.8903050422668457,0.9182884097099304,0.963388979434967,0.8990055322647095,0.9750260710716248
10,25,0.9,1.6,256,uniform_distro,0.8902969360351562,0.9217239618301392,0.9430320858955383,0.9158394932746887,0.9662917256355286,0.9785879850387573,0.8902969360351562
10,25,0.9,1.6,32,normal_distro,0.8902926445007324,0.8902926445007324,0.9415725469589233,0.9702011346817017,0.9239187240600586,0.9784639477729797,0.9894075393676758
5,13,0.9,0.4,256,uniform_distro,0.8901695013046265,0.9613437652587891,0.9639464020729065,0.9631784558296204,0.9635071158409119,0.927933931350708,0.8901695013046265
20,25,0.45,0.8,256,normal_distro,0.8896386027336121,0.9734762907028198,0.9642170667648315,0.9376847147941589,0.8896386027336121,0.9488869905471802,0.9656726121902466
20,6,0.45,0.8,256,uniform_distro,0.8893692493438721,0.9400323033332825,0.9630764126777649,0.8893692493438721,0.9511952996253967,0.9086350202560425,0.9423819780349731
10,6,0.45,0.4,8,uniform_distro,0.8893030285835266,0.9579296112060547,0.9006257057189941,0.9818240404129028,0.9016962647438049,0.8893030285835266,0.9342459440231323
20,13,0.9,0.8,512,normal_distro,0.8892633318901062,0.9430451989173889,0.9011054635047913,0.9041023850440979,0.9384294748306274,0.8892633318901062,0.9330208897590637
5,25,0.45,0.8,32,normal_distro,0.8891617655754089,0.965145468711853,0.9872000217437744,0.8891617655754089,0.9890071153640747,0.9017723202705383,0.9626820087432861
10,25,0.9,1.6,256,normal_distro,0.889147937297821,0.9700227975845337,0.9716660976409912,0.9540048837661743,0.889147937297821,0.9831807613372803,0.9552029371261597
20,6,0.45,0.4,4,normal_distro,0.8891432285308838,0.9598031044006348,0.8891432285308838,0.9442539215087891,0.964921236038208,0.9644726514816284,0.9848114252090454
5,25,0.9,0.8,512,uniform_distro,0.8890202641487122,0.9547741413116455,0.9130518436431885,0.8890202641487122,0.9434506893157959,0.9383864402770996,0.9489214420318604
20,13,0.9,1.6,64,normal_distro,0.8888269662857056,0.9475855231285095,0.9130191206932068,0.9258857369422913,0.8888269662857056,0.9627416133880615,0.9868668913841248
5,25,0.9,1.6,8,normal_distro,0.8887571692466736,0.9227063059806824,0.8887571692466736,0.9581907987594604,0.9446310997009277,0.9761430025100708,0.9481838345527649
10,25,0.9,0.4,32,uniform_distro,0.8887253403663635,0.9919822216033936,0.9759202599525452,0.9803876876831055,0.9851102828979492,0.9637384414672852,0.8887253403663635
20,25,0.9,1.6,512,uniform_distro,0.8885928392410278,0.9416608810424805,0.9140269756317139,0.9662202000617981,0.9399962425231934,0.8885928392410278,0.9436070919036865
10,13,0.45,0.4,16,uniform_distro,0.8883076906204224,0.9607654809951782,0.8883076906204224,0.9431378245353699,0.9751238226890564,0.9245330095291138,0.9412221908569336
20,13,0.9,1.6,8,uniform_distro,0.8882207870483398,0.9868708252906799,0.8882207870483398,0.9374978542327881,0.957782506942749,0.9768248200416565,0.9809461236000061
5,13,0.225,1.6,16,uniform_distro,0.8882001638412476,0.9730530381202698,0.9363928437232971,0.9579970836639404,0.9678505659103394,0.9116417765617371,0.8882001638412476
20,13,0.9,1.6,4,uniform_distro,0.8881690502166748,0.9845660924911499,0.8881690502166748,0.9242218732833862,0.9560540318489075,0.9748730659484863,0.9877190589904785
5,25,0.45,0.8,512,normal_distro,0.888106644153595,0.9400292634963989,0.9109543561935425,0.9325106739997864,0.888106644153595,0.9098910093307495,0.9393811225891113
10,13,0.45,1.6,128,normal_distro,0.8880698680877686,0.9527153372764587,0.9357287883758545,0.8932285308837891,0.9841287136077881,0.8880698680877686,0.9337146282196045
20,6,0.9,0.8,8,normal_distro,0.8880521655082703,0.8880521655082703,0.9691697359085083,0.9800078272819519,0.9164668321609497,0.977753758430481,0.9434756636619568
20,13,0.45,1.6,8,normal_distro,0.8877092599868774,0.9686343669891357,0.8877092599868774,0.9737979769706726,0.9679768085479736,0.918265700340271,0.9857566356658936
10,13,0.9,0.4,8,uniform_distro,0.8875616788864136,0.8875616788864136,0.9453496932983398,0.9414588212966919,0.9443026185035706,0.8884191513061523,0.9634069800376892
5,25,0.225,0.4,512,uniform_distro,0.8872101306915283,0.9374313354492188,0.9196915626525879,0.9473636150360107,0.8872101306915283,0.9399471879005432,0.9495786428451538
5,25,0.225,0.8,256,uniform_distro,0.8870440125465393,0.947113037109375,0.8870440125465393,0.931374192237854,0.9017243981361389,0.9131801724433899,0.942459225654602
20,25,0.225,0.8,8,normal_distro,0.88681960105896,0.9746975898742676,0.9453160762786865,0.9738126993179321,0.88681960105896,0.9854769110679626,0.9866888523101807
10,25,0.9,0.8,256,normal_distro,0.8866369724273682,0.9726824760437012,0.9693582057952881,0.9635894298553467,0.8866369724273682,0.9501208066940308,0.9679940938949585
10,13,0.225,0.4,4,uniform_distro,0.886597752571106,0.8870791792869568,0.9208278059959412,0.886597752571106,0.9407463073730469,0.9806312322616577,0.9852076768875122
20,25,0.45,0.8,512,uniform_distro,0.8864191174507141,0.8864191174507141,0.957783579826355,0.9215531349182129,0.9244042634963989,0.8988817930221558,0.9225587248802185
20,13,0.9,1.6,64,uniform_distro,0.886406660079956,0.976374089717865,0.9620508551597595,0.9282494187355042,0.886406660079956,0.9292012453079224,0.9735778570175171
20,13,0.9,1.6,16,uniform_distro,0.8863939046859741,0.8863939046859741,0.9566625356674194,0.95775306224823,0.9546554684638977,0.9692610502243042,0.992118775844574
20,6,0.225,1.6,64,normal_distro,0.8861923217773438,0.9482273459434509,0.9497403502464294,0.9401148557662964,0.8861923217773438,0.9784564971923828,0.9591007232666016
10,13,0.225,1.6,512,uniform_distro,0.8861581087112427,0.9448937177658081,0.9341400265693665,0.8861581087112427,0.8974859118461609,0.9079833626747131,0.9600262641906738
20,13,0.9,1.6,32,uniform_distro,0.8857754468917847,0.9747003316879272,0.9692275524139404,0.9357426166534424,0.8857754468917847,0.9867494106292725,0.9736436605453491
5,25,0.45,0.4,4,uniform_distro,0.8856756091117859,0.956603467464447,0.905825138092041,0.8856756091117859,0.9737727642059326,0.9628787040710449,0.984862744808197
20,6,0.9,0.4,128,uniform_distro,0.885540246963501,0.9743871688842773,0.885540246963501,0.9707463979721069,0.971476674079895,0.8942521810531616,0.9452234506607056
10,25,0.9,0.8,512,normal_distro,0.8852293491363525,0.9437940120697021,0.8852293491363525,0.9332937598228455,0.931403398513794,0.9545141458511353,0.9392035007476807
20,13,0.45,0.8,64,uniform_distro,0.8850095272064209,0.8850095272064209,0.9316250681877136,0.9930316805839539,0.9295963048934937,0.9435631036758423,0.9674798846244812
5,25,0.45,0.8,128,normal_distro,0.8849942684173584,0.967836856842041,0.9325096607208252,0.971360445022583,0.9498839378356934,0.8849942684173584,0.9689245223999023
10,13,0.225,0.8,16,normal_distro,0.8849102258682251,0.9694226980209351,0.9552473425865173,0.9669832587242126,0.8849102258682251,0.9939024448394775,0.9201630353927612
5,13,0.45,1.6,64,normal_distro,0.8847756385803223,0.9350515604019165,0.9673717021942139,0.8847756385803223,0.8850486278533936,0.8925310373306274,0.9554791450500488
20,6,0.225,1.6,32,normal_distro,0.8847334384918213,0.8847334384918213,0.9792718887329102,0.9679071307182312,0.9311072826385498,0.9559637308120728,0.9828872084617615
20,25,0.9,0.8,512,uniform_distro,0.8846721649169922,0.927198052406311,0.9443646669387817,0.8846721649169922,0.949242115020752,0.9329748153686523,0.9532156586647034
5,13,0.45,0.4,8,uniform_distro,0.8846582770347595,0.9126676321029663,0.9410369396209717,0.972465991973877,0.9893869161605835,0.8904190063476562,0.8846582770347595
10,25,0.45,0.4,128,uniform_distro,0.8845052719116211,0.9348726868629456,0.9601775407791138,0.9423918128013611,0.8845052719116211,0.9415100812911987,0.9489251375198364
10,13,0.9,0.4,32,uniform_distro,0.8841080665588379,0.9890560507774353,0.8841080665588379,0.9886130094528198,0.9793524742126465,0.9642007350921631,0.9122132062911987
5,25,0.225,0.8,32,uniform_distro,0.8840695023536682,0.9074797630310059,0.8937501311302185,0.9665966629981995,0.9418780207633972,0.9282571077346802,0.8840695023536682
5,25,0.9,0.4,64,uniform_distro,0.8839734792709351,0.8839734792709351,0.9960185289382935,0.9849262237548828,0.9856785535812378,0.9870529174804688,0.9566304087638855
5,13,0.9,0.4,4,normal_distro,0.8834049701690674,0.9530237317085266,0.8834049701690674,0.9552187919616699,0.9541571140289307,0.9512312412261963,0.9633020162582397
20,13,0.225,0.4,4,uniform_distro,0.8833507299423218,0.9844092130661011,0.9155446290969849,0.9060438275337219,0.8833507299423218,0.9433944821357727,0.9531318545341492
20,6,0.225,0.4,32,normal_distro,0.8832600116729736,0.9660300612449646,0.8832600116729736,0.9775571227073669,0.9704334735870361,0.9710964560508728,0.9508047699928284
10,13,0.9,0.8,16,uniform_distro,0.8832426071166992,0.9673739075660706,0.9671677350997925,0.8832426071166992,0.9553054571151733,0.9556618928909302,0.943718433380127
10,6,0.225,0.8,128,uniform_distro,0.8831323385238647,0.9065357446670532,0.8831323385238647,0.9649041891098022,0.9149872660636902,0.9200531244277954,0.925758957862854
10,25,0.225,1.6,512,uniform_distro,0.8830294609069824,0.8830294609069824,0.8989036083221436,0.9314961433410645,0.9128568172454834,0.9411832690238953,0.9339943528175354
10,6,0.9,1.6,16,normal_distro,0.8828701376914978,0.9384243488311768,0.90576171875,0.8828701376914978,0.9557212591171265,0.912758469581604,0.9509434700012207
10,13,0.45,0.4,32,normal_distro,0.8828190565109253,0.9870325326919556,0.929597020149231,0.8828190565109253,0.9092565774917603,0.9553766250610352,0.9052074551582336
5,25,0.225,1.6,16,normal_distro,0.8827868103981018,0.9315313696861267,0.9878295063972473,0.9695085287094116,0.9533606767654419,0.9196077585220337,0.8827868103981018
20,6,0.45,0.8,8,normal_distro,0.8823779225349426,0.9022268056869507,0.8823779225349426,0.8895668983459473,0.8947129249572754,0.8864413499832153,0.9637002348899841
20,25,0.9,1.6,8,uniform_distro,0.8823258280754089,0.9868794679641724,0.9914414286613464,0.9968951344490051,0.8823258280754089,0.9861775636672974,0.9716655015945435
20,6,0.9,1.6,4,normal_distro,0.8822112679481506,0.9389774799346924,0.8937088251113892,0.8822112679481506,0.9670748710632324,0.9643150568008423,0.9695242047309875
20,13,0.45,0.8,512,uniform_distro,0.8821390867233276,0.922453761100769,0.9285847544670105,0.9483833312988281,0.9198001623153687,0.9062054753303528,0.8821390867233276
20,13,0.45,1.6,256,uniform_distro,0.881930410861969,0.9141949415206909,0.9559540152549744,0.97557133436203,0.9647595286369324,0.881930410861969,0.9444946646690369
10,6,0.45,0.8,512,uniform_distro,0.8818261623382568,0.9418977499008179,0.890101969242096,0.8818261623382568,0.8986640572547913,0.9291276335716248,0.9249938130378723
5,13,0.9,1.6,64,uniform_distro,0.8816641569137573,0.9084483981132507,0.8938847780227661,0.9330096244812012,0.9827730655670166,0.8816641569137573,0.9842091798782349
5,13,0.225,0.8,4,normal_distro,0.8815891742706299,0.951378583908081,0.9307069182395935,0.8973827362060547,0.9626936912536621,0.9697227478027344,0.8815891742706299
20,6,0.9,0.8,8,uniform_distro,0.8805142641067505,0.9894992709159851,0.9651639461517334,0.9304301142692566,0.8921492099761963,0.8805142641067505,0.9528629779815674
20,13,0.9,1.6,512,normal_distro,0.8805021047592163,0.9335871338844299,0.8933837413787842,0.9418961405754089,0.9080564379692078,0.8805021047592163,0.9350302219390869
10,13,0.45,1.6,32,uniform_distro,0.8804323673248291,0.9584599137306213,0.9238887429237366,0.9457223415374756,0.9503670334815979,0.8804323673248291,0.9928575754165649
